OriginAirportCode,Month,DayofMonth,CRSDepHour,DayOfWeek,Carrier,DestAirportCode,DepDel15,WindSpeed,SeaLevelPressure,HourlyPrecip
LAX,3,26,20,6,B6,JFK,0,3,29,0
SEA,3,15,14,2,VX,SFO,0,0,30,0
IAH,3,19,7,6,UA,TPA,0,11,30,0
JFK,3,24,16,4,AA,LAX,0,18,29,0
ORD,3,26,12,6,US,CLT,0,15,29,0
LGA,3,7,16,1,AA,MIA,1,14,29,0
ORD,3,7,10,1,UA,LAX,0,14,29,0
LAX,3,19,13,6,UA,IAH,0,11,29,0
ATL,3,16,18,3,DL,MKE,0,0,29,0
PHX,3,28,9,1,US,LAS,0,8,29,0
SMF,3,10,9,4,WN,ONT,0,13,29,0
DTW,3,25,15,5,9E,IND,0,16,30,0
TPA,3,5,12,6,WN,SJU,0,6,30,0
MDW,3,4,16,5,WN,BOS,1,6,29,0
MIA,3,29,16,2,AA,PHX,0,14,30,0
MSP,3,16,9,3,DL,FLL,0,8,29,0
ATL,3,16,10,3,DL,DCA,0,0,30,0
IAH,3,30,15,3,UA,EWR,0,11,29,0
PDX,3,15,11,2,OO,SEA,0,3,30,0
JAX,3,14,17,1,US,CLT,0,9,30,0
DTW,3,11,10,5,DL,BOS,0,6,30,0
MKE,3,4,12,5,DL,ATL,0,0,29,0
SLC,3,23,20,3,DL,SAT,0,0,30,0
PHL,3,28,16,1,DL,ATL,0,3,30,0
SEA,3,17,6,4,AS,LAS,0,5,30,0
OGG,3,4,21,5,AA,LAX,0,14,30,0
LAX,3,13,11,7,OO,SAN,0,6,29,0
PHX,3,28,19,1,WN,ONT,1,5,29,0
BOS,3,22,20,2,B6,DCA,0,17,29,0
OMA,3,14,17,1,OO,SLC,0,29,29,0
LAS,3,27,13,7,WN,MCI,0,9,29,0
LAS,3,1,13,2,DL,SLC,0,13,29,0
RDU,3,1,16,2,YV,IAD,0,0,30,0
ATL,3,17,10,4,FL,BOS,1,8,29,0
PHX,3,16,18,3,OO,LAX,0,8,29,0
ORD,3,11,21,5,OO,MKE,0,7,29,0
LAS,3,22,6,2,UA,DEN,0,6,30,0
LGA,3,17,8,4,DL,MSP,0,6,29,0
ATL,3,15,11,2,DL,RDU,0,10,29,0
MEM,3,2,13,3,DL,DTW,0,7,30,0
IAD,3,5,21,6,EV,EWR,0,5,30,0
MDW,3,26,6,6,WN,DEN,0,21,29,0
LGA,3,19,17,6,FL,ATL,0,9,29,0
MIA,3,3,11,4,DL,LGA,0,6,30,0
ORD,3,7,10,1,AA,SEA,0,13,29,0
SFO,3,24,13,4,WN,LAX,1,11,30,0
BWI,3,16,8,3,WN,SDF,1,7,29,0
STL,3,13,17,7,AA,DCA,0,7,30,0
SJC,3,20,10,7,WN,SAN,0,0,30,0
STL,3,28,18,1,OO,SLC,0,5,30,0
ATL,3,22,16,2,DL,CMH,0,6,29,0
HOU,3,21,14,1,WN,DAL,0,9,29,0
BWI,3,17,10,4,FL,RSW,1,0,29,0
EWR,3,25,20,5,EV,MSY,0,6,30,0
SMF,3,3,6,4,WN,LAS,0,9,30,0
MCO,3,17,11,4,FL,MKE,1,0,29,0
DAL,3,29,7,2,WN,AUS,0,14,29,0
DTW,3,15,19,2,US,CLT,0,7,29,0
PHL,3,7,8,1,WN,STL,0,8,29,0
TPA,3,19,13,6,US,CLT,0,5,29,0
LAX,3,17,8,4,OO,SEA,0,5,30,0
SEA,3,11,18,5,AS,SMF,0,0,30,0
ATL,3,29,18,2,WN,HOU,0,0,30,0
SEA,3,18,13,5,UA,SFO,0,0,29,0
IAD,3,29,20,2,YV,MIA,0,3,30,0
ABQ,3,10,8,4,WN,SAN,0,20,29,0
FLL,3,20,6,7,FL,ATL,0,3,29,0
IAD,3,10,12,4,YV,AUS,0,14,30,0
BWI,3,8,9,2,WN,MDW,0,8,30,0
DTW,3,24,19,4,DL,SFO,0,11,30,0
MDW,3,30,7,3,WN,IAD,0,5,29,0
SFO,3,17,15,4,UA,SNA,0,10,29,0
MSP,3,4,9,5,DL,SAN,0,15,29,0
PHL,3,16,7,3,WN,MCO,0,9,29,0
LAS,3,24,6,4,UA,EWR,0,9,29,0
SDF,3,8,19,2,EV,EWR,0,5,30,0
ORD,3,10,18,4,YV,CLT,0,9,30,0
CLT,3,5,13,6,US,BOS,0,0,30,0
SAN,3,31,7,4,OO,LAX,0,5,30,0
SEA,3,18,22,5,DL,JFK,0,0,29,0
DTW,3,16,10,3,9E,IAD,0,15,29,0
AUS,3,8,19,2,OO,SFO,0,3,29,0
IND,3,24,18,4,EV,EWR,1,9,30,0
PIT,3,16,7,3,WN,MDW,0,5,29,0
DTW,3,6,8,7,9E,MEM,1,7,29,0
BWI,3,17,6,4,9E,JFK,0,0,29,0
CLT,3,21,7,1,US,ORD,0,5,30,0
ATL,3,6,22,7,DL,MCO,1,9,29,0
LAX,3,11,13,5,AA,MIA,0,13,29,0
BWI,3,10,16,4,FL,BOS,0,5,30,0
BOS,3,29,14,2,UA,IAD,0,9,30,0
ORD,3,13,13,7,AA,PHL,0,10,30,0
SAT,3,4,8,5,WN,DAL,0,8,29,0
BWI,3,1,15,2,WN,PVD,0,5,29,0
ATL,3,14,8,1,EV,CLE,0,10,30,0
SJC,3,6,8,7,WN,SEA,0,0,30,0
IAH,3,22,19,2,OO,CVG,1,0,30,0
EWR,3,13,20,7,B6,BOS,0,7,30,0
BUR,3,5,11,6,AS,SEA,0,3,30,0
BOS,3,2,20,3,US,LGA,0,11,29,0
MSP,3,22,7,2,F9,DEN,0,0,30,0
BUR,3,28,8,1,WN,SMF,0,9,29,0
PHL,3,23,11,3,DL,ATL,0,8,29,0
SEA,3,2,11,3,WN,RNO,0,8,29,0
AUS,3,14,10,1,AA,DFW,0,9,29,0
OKC,3,7,7,1,AA,DFW,0,8,30,0
PHL,3,8,15,2,US,TPA,0,9,30,0
ORD,3,13,20,7,MQ,CMH,0,3,30,0
IAH,3,15,6,2,US,PHX,0,0,29,0
IND,3,30,17,3,9E,RDU,0,7,30,0
RDU,3,18,16,5,9E,JFK,0,5,29,0
DTW,3,24,10,4,DL,PHL,0,9,30,0
OAK,3,3,20,4,WN,ONT,0,13,29,0
CLT,3,19,8,6,DL,ATL,0,0,29,0
TPA,3,2,11,3,WN,BNA,0,7,30,0
SFO,3,2,19,3,UA,PDX,0,21,29,0
DTW,3,21,16,1,WN,BWI,0,15,29,0
HOU,3,26,10,6,WN,SNA,0,7,30,0
ATL,3,24,14,4,OO,IAH,0,8,30,0
IAH,3,13,10,7,UA,LAX,0,3,29,0
LGA,3,23,10,3,DL,ATL,0,9,29,0
TPA,3,7,18,1,UA,IAD,0,13,29,0
EWR,3,16,8,3,EV,MKE,0,6,30,0
RDU,3,9,10,3,FL,ATL,0,11,30,0
JFK,3,27,11,7,DL,MCO,0,16,29,0
ORD,3,9,6,3,DL,ATL,0,0,30,0
IND,3,27,18,7,US,PHX,0,6,30,0
CMH,3,10,12,4,AA,DFW,0,0,30,0
MSP,3,14,9,1,DL,LGA,0,6,30,0
ATL,3,18,13,5,DL,BUF,0,8,29,0
LGB,3,28,11,1,B6,AUS,0,16,29,0
MCO,3,11,14,5,B6,EWR,1,9,29,0
PHX,3,9,10,3,US,MKE,0,17,29,0
IAD,3,27,17,7,EV,CVG,0,6,30,0
LAX,3,20,16,7,DL,JFK,0,8,29,0
DTW,3,6,19,7,WN,DEN,0,5,29,0
ATL,3,21,10,1,FL,FLL,0,3,30,0
JAX,3,21,17,1,B6,JFK,0,7,29,0
ATL,3,18,5,5,OO,IAD,0,7,29,0
CLT,3,20,22,7,US,BWI,0,3,30,0
BWI,3,12,13,6,WN,RDU,0,10,30,0
BNA,3,16,14,3,MQ,ORD,0,6,29,0
MDW,3,12,8,6,WN,MSY,0,14,29,0
OMA,3,20,7,7,MQ,ORD,0,6,29,0
MSP,3,6,7,7,9E,CLT,0,0,29,0
MEM,3,16,10,3,US,CLT,0,8,30,0
SNA,3,2,12,3,WN,PHX,0,9,29,0
ORD,3,13,16,7,UA,MSP,0,7,30,0
MKE,3,10,13,4,OO,ORD,1,11,30,0
RDU,3,1,20,2,FL,ATL,0,0,30,0
DTW,3,26,18,6,MQ,ORD,0,7,29,0
LAS,3,19,12,6,FL,ATL,0,0,30,0
RSW,3,28,14,1,US,CLT,0,11,30,0
MKE,3,8,11,2,WN,MCO,0,10,30,0
LAS,3,24,9,4,WN,BNA,0,8,29,0
PHL,3,7,8,1,UA,DEN,0,11,29,0
OAK,3,7,17,1,WN,ONT,0,9,29,0
LGA,3,28,18,1,DL,MIA,0,7,30,0
DCA,3,4,6,5,US,LGA,0,0,30,0
MSP,3,14,19,1,EV,IAH,0,16,30,0
ORD,3,18,15,5,MQ,CLE,0,11,29,0
SAT,3,28,7,1,WN,BWI,0,7,29,0
BOS,3,4,13,5,9E,CVG,0,0,30,0
SFO,3,8,21,2,VX,LAX,0,11,29,0
CLT,3,2,16,3,US,ATL,0,0,30,0
LAS,3,23,16,3,WN,SJC,0,5,29,0
ORD,3,3,10,4,UA,SFO,1,9,29,0
PBI,3,20,10,7,B6,BDL,0,7,29,0
STL,3,29,19,2,WN,BNA,0,9,30,0
HOU,3,20,21,7,WN,AUS,1,6,29,0
MSY,3,10,6,4,AA,MIA,0,0,30,0
TPA,3,22,19,2,WN,CMH,1,7,29,0
SJU,3,29,4,2,B6,MCO,0,3,29,0
CLE,3,27,11,7,EV,LGA,1,9,30,0
MCO,3,21,18,1,US,DCA,0,11,29,0
IAH,3,24,9,4,UA,LAX,0,3,30,0
RNO,3,3,17,4,WN,PDX,1,13,30,0
SMF,3,2,15,3,WN,PHX,0,0,29,0
PHX,3,10,10,4,WN,RDU,1,7,29,0
PHX,3,16,10,3,US,PHL,0,7,30,0
ORF,3,10,9,4,DL,ATL,0,24,29,0
MIA,3,1,7,2,AA,SJU,0,5,29,0
LAX,3,14,11,1,VX,SFO,0,8,30,0
MSP,3,30,10,3,DL,PHL,0,8,29,0
MDW,3,10,21,4,FL,MEM,1,7,30,0
BNA,3,10,8,4,WN,MSY,0,0,30,0
MSP,3,12,9,6,DL,SNA,0,11,29,0
BWI,3,31,10,4,WN,SLC,0,0,29,0
PHX,3,26,16,6,YV,TUS,0,9,29,0
DCA,3,7,11,1,US,CLT,0,18,29,0
ORD,3,19,9,6,AS,ANC,0,13,29,0
SEA,3,15,11,2,AS,LAS,0,0,29,0
BWI,3,30,6,3,WN,BDL,0,0,29,0
SFO,3,27,23,7,VX,FLL,0,39,29,0
SAN,3,11,7,5,AA,DFW,0,0,30,0
PHL,3,12,20,6,US,DTW,1,14,30,0
EWR,3,26,7,6,WN,STL,0,7,30,0
SAN,3,4,12,5,US,DCA,0,9,29,0
HOU,3,30,9,3,WN,DAL,0,9,30,0
MSP,3,20,11,7,DL,DTW,0,11,29,0
RDU,3,11,10,5,MQ,LGA,1,0,29,0
CLT,3,3,22,4,US,ORF,0,7,30,0
LGA,3,7,16,1,US,BOS,1,15,29,0
ATL,3,6,21,7,FL,MCI,1,11,29,0
MDW,3,28,19,1,WN,SEA,0,11,30,0
STL,3,9,9,3,AA,ORD,0,6,30,0
ATL,3,14,19,1,US,PHL,0,9,30,0
PDX,3,6,6,7,AS,SAN,1,3,29,0
SEA,3,24,18,4,AS,SAN,0,3,30,0
DCA,3,10,17,4,9E,JFK,1,13,29,0
PHX,3,19,8,6,OO,ABQ,0,3,29,0
PDX,3,7,5,1,UA,IAH,0,3,29,0
BOS,3,11,18,5,DL,JFK,1,8,30,0
PDX,3,21,5,1,US,PHX,0,0,30,0
JFK,3,15,8,2,UA,SFO,0,6,30,0
LAS,3,22,8,2,DL,ATL,0,5,30,0
RIC,3,16,7,3,EV,EWR,0,0,29,0
MSP,3,10,15,4,DL,DTW,0,14,29,0
BWI,3,28,11,1,WN,STL,0,0,30,0
DTW,3,20,21,7,DL,BWI,0,13,29,0
LAS,3,31,15,4,AS,SEA,0,0,30,0
PHX,3,27,7,7,UA,IAH,0,3,29,0
MSP,3,8,14,2,DL,SEA,0,20,29,0
AUS,3,14,8,1,DL,JFK,0,0,29,0
IND,3,20,17,7,9E,MSP,0,17,29,0
IAH,3,1,12,2,EV,CMH,0,16,29,0
SMF,3,18,10,5,WN,SAN,0,5,30,0
LGA,3,25,19,5,MQ,MSP,0,15,30,0
LAS,3,9,11,3,DL,MEM,0,17,29,0
HNL,3,22,11,2,HA,OGG,0,6,29,0
PHX,3,29,10,2,US,MKE,0,6,29,0
MSP,3,23,10,3,FL,ATL,1,13,30,0
SEA,3,13,12,7,AS,ORD,0,5,30,0
PHL,3,15,14,2,AA,DFW,0,7,30,0
MSY,3,6,13,7,US,PHL,0,18,29,0
CLT,3,15,11,2,AA,DFW,0,9,30,0
ORD,3,19,15,6,DL,MSP,1,14,29,0
SLC,3,14,19,1,DL,MEM,0,6,30,0
SLC,3,3,16,4,WN,DEN,0,7,29,0
SEA,3,12,9,6,AS,LAS,0,3,30,0
SEA,3,1,20,2,AS,LAX,0,14,29,0
PHX,3,4,13,5,US,SJC,0,6,29,0
TPA,3,3,14,4,WN,SAT,0,6,30,0
DTW,3,14,17,1,DL,BNA,0,3,30,0
JFK,3,17,8,4,9E,BUF,0,8,29,0
IND,3,14,9,1,EV,IAH,0,8,30,0
BOS,3,16,19,3,B6,BWI,0,0,29,0
SFO,3,10,8,4,UA,PHL,1,9,29,0
ORD,3,14,12,1,MQ,OMA,0,11,30,0
SEA,3,14,8,1,AS,PHL,0,0,29,0
BOS,3,25,12,5,9E,RDU,0,14,30,0
PHL,3,7,13,1,US,ORD,1,20,29,0
ORD,3,29,12,2,MQ,EWR,1,5,30,0
MIA,3,29,20,2,MQ,CMH,0,9,30,0
ATL,3,29,17,2,DL,IAD,0,0,30,0
ATL,3,13,22,7,DL,MEM,0,5,30,0
LAX,3,3,15,4,WN,RNO,0,14,29,0
IAH,3,31,14,4,UA,SFO,0,6,29,0
CMH,3,17,13,4,9E,MSP,1,8,29,0
JFK,3,5,17,6,B6,OAK,0,6,30,0
PHX,3,14,16,1,US,SLC,0,8,29,0
LGA,3,7,16,1,DL,ATL,0,13,29,0
TPA,3,12,12,6,9E,RDU,0,5,30,0
BWI,3,24,15,4,WN,RDU,1,16,30,0
ORD,3,1,7,2,AA,AUS,0,15,29,0
MSY,3,19,10,6,WN,HOU,1,6,29,0
SEA,3,9,16,3,VX,LAX,0,0,30,0
SAN,3,28,9,1,UA,IAH,0,9,29,0
RNO,3,15,20,2,WN,LAS,0,8,30,0
STL,3,29,11,2,AA,DCA,0,8,30,0
HOU,3,22,13,2,WN,LGA,0,10,29,0
SEA,3,11,8,5,AS,SNA,0,6,29,0
CLT,3,9,16,3,US,DCA,0,7,30,0
BOS,3,30,8,3,AS,SEA,0,7,30,0
BWI,3,11,8,5,WN,JAX,0,10,29,0
LAX,3,10,15,4,WN,BNA,0,13,29,0
LAX,3,19,17,6,WN,SMF,0,9,29,0
PHX,3,16,19,3,WN,SFO,1,7,29,0
HNL,3,13,13,7,HA,OGG,0,10,29,0
CMH,3,28,8,1,MQ,ORD,0,0,30,0
FLL,3,17,21,4,B6,SJU,0,6,29,0
SDF,3,18,6,5,AA,DFW,0,5,30,0
CLT,3,16,5,3,MQ,MIA,0,0,30,0
ATL,3,13,8,7,FL,SAT,0,9,30,0
CMH,3,14,11,1,WN,MDW,0,10,30,0
DTW,3,22,12,2,9E,BUF,0,15,29,0
MDW,3,26,14,6,WN,STL,0,18,29,0
BOS,3,31,5,4,US,PHL,0,3,30,0
ATL,3,14,21,1,DL,SLC,0,8,30,0
SLC,3,23,8,3,WN,LAX,0,5,29,0
HOU,3,22,6,2,WN,DAL,0,7,29,0
MIA,3,21,13,1,AA,TPA,0,7,29,0
IAH,3,29,7,2,UA,LAX,0,0,30,0
SLC,3,12,13,6,WN,DEN,0,18,29,0
IND,3,25,17,5,9E,DTW,0,9,30,0
CLE,3,15,8,2,UA,TPA,0,8,30,0
SEA,3,26,9,6,AS,SFO,1,7,30,0
PIT,3,11,7,5,WN,BNA,0,6,29,0
BOS,3,7,12,1,UA,ORD,0,14,29,0
SJC,3,24,14,4,WN,ONT,0,3,30,0
MIA,3,30,7,3,MQ,ATL,0,5,30,0
HNL,3,27,12,7,HA,OGG,0,7,30,0
SDF,3,24,7,4,YV,CLT,0,5,30,0
MCO,3,13,10,7,WN,BWI,0,6,30,0
MSY,3,10,13,4,9E,JFK,0,8,30,0
LAX,3,23,12,3,AA,BOS,1,14,29,0
EWR,3,1,15,2,US,CLT,0,6,29,0
LAS,3,11,7,5,WN,MDW,1,3,30,0
TPA,3,31,18,4,UA,IAH,0,3,29,0
BOS,3,7,8,1,FL,BWI,0,3,29,0
ATL,3,27,16,7,DL,ORD,0,0,30,0
ATL,3,17,19,4,DL,MSP,0,5,29,0
FLL,3,2,9,3,FL,BWI,0,16,30,0
OGG,3,28,21,1,HA,HNL,0,11,30,0
PHL,3,27,20,7,B6,BOS,0,6,30,0
LAX,3,2,13,3,MQ,IAH,0,8,29,0
CLE,3,24,12,4,EV,MSP,0,15,30,0
MDW,3,29,10,2,WN,LAS,0,5,30,0
CLE,3,24,7,4,UA,EWR,0,7,30,0
JFK,3,3,6,4,B6,ORD,0,3,30,0
AUS,3,20,11,7,OO,MEM,0,6,30,0
OMA,3,28,10,1,F9,DEN,0,17,30,0
DTW,3,17,19,4,DL,BOS,0,11,29,0
LAX,3,20,14,7,WN,MDW,0,10,29,0
BNA,3,30,18,3,WN,TPA,0,6,30,0
IAH,3,30,21,3,UA,SEA,1,13,29,0
BOS,3,14,10,1,DL,DTW,0,0,30,0
SJC,3,29,6,2,WN,DEN,0,3,29,0
ABQ,3,9,15,3,WN,BWI,1,15,29,0
PDX,3,27,13,7,WN,SJC,1,11,29,0
LGB,3,22,8,2,B6,SLC,0,5,29,0
EWR,3,13,9,7,EV,IND,0,14,30,0
SFO,3,31,13,4,UA,ORD,1,3,30,0
SEA,3,13,9,7,DL,MSP,0,7,30,0
JAX,3,8,11,2,DL,ATL,0,8,29,0
LGA,3,7,10,1,MQ,DTW,0,21,29,0
MCO,3,22,8,2,WN,MDW,0,0,29,0
AUS,3,4,6,5,UA,SFO,0,3,29,0
SMF,3,24,13,4,WN,PDX,0,7,29,0
FLL,3,4,14,5,US,CLT,0,7,30,0
IAH,3,7,8,1,UA,LAX,0,7,30,0
PDX,3,1,10,2,OO,LAX,0,6,30,0
DTW,3,24,10,4,DL,PVD,0,9,30,0
MSY,3,26,6,6,AA,MIA,0,3,30,0
SFO,3,7,7,1,VX,SAN,0,7,29,0
BWI,3,7,7,1,WN,HOU,0,8,29,0
ORF,3,30,17,3,EV,MSP,1,6,30,0
MKE,3,29,14,2,WN,LGA,0,10,30,0
MDW,3,16,8,3,WN,EWR,1,15,29,0
BOS,3,23,10,3,AA,ORD,0,3,29,0
PHX,3,3,15,4,WN,SNA,0,0,29,0
SLC,3,27,8,7,UA,IAD,0,9,29,0
DTW,3,12,8,6,EV,SAT,1,0,29,0
PIT,3,21,7,1,9E,MSP,0,0,30,0
ORD,3,5,7,6,UA,DEN,1,3,29,0
CLT,3,14,13,1,US,DFW,0,9,29,0
SJC,3,16,6,3,WN,SAN,0,0,30,0
IAH,3,17,12,4,UA,MCO,0,8,30,0
LGA,3,17,13,4,AA,DFW,0,3,29,0
OMA,3,12,6,6,OO,IAH,0,6,30,0
AUS,3,11,13,5,DL,ATL,0,10,29,0
IAH,3,17,21,4,UA,SFO,0,3,30,0
DCA,3,4,19,5,US,TPA,0,6,30,0
ORD,3,18,10,5,UA,BOS,0,13,29,0
BOS,3,6,14,7,B6,HOU,0,10,29,0
ORD,3,13,13,7,YV,ATL,0,10,30,0
MSP,3,13,17,7,DL,ORD,0,5,30,0
JFK,3,21,15,1,UA,SFO,0,14,30,0
ATL,3,27,20,7,DL,CLT,0,0,30,0
MSP,3,27,19,7,WN,DEN,1,8,30,0
FLL,3,8,9,2,FL,BWI,0,3,29,0
CLT,3,15,5,2,EV,ORD,0,6,30,0
IAH,3,4,11,5,UA,DEN,1,9,29,0
LAS,3,20,19,7,WN,SAT,0,8,29,0
BOS,3,28,17,1,B6,SAN,0,11,29,0
SFO,3,19,13,6,UA,SNA,0,6,30,0
MDW,3,28,9,1,WN,OMA,0,16,30,0
ORD,3,7,7,1,AA,LAX,0,14,29,0
MSP,3,5,17,6,DL,ATL,0,9,29,0
ATL,3,24,9,4,DL,DCA,0,3,30,0
SAT,3,3,15,4,UA,IAH,0,11,29,0
LGA,3,24,10,4,B6,FLL,0,13,29,0
SLC,3,10,21,4,DL,ANC,0,5,29,0
LAX,3,24,12,4,UA,HNL,0,10,30,0
PHL,3,19,9,6,US,ORD,0,5,30,0
LAS,3,7,7,1,DL,MSP,0,6,29,0
SNA,3,14,6,1,AA,DFW,0,0,30,0
RSW,3,21,14,1,US,CLT,0,9,29,0
TPA,3,22,9,2,DL,ATL,0,0,29,0
LGA,3,11,11,5,AA,MIA,0,21,30,0
IAD,3,2,17,3,UA,SMF,1,6,30,0
LAX,3,7,8,1,UA,SFO,0,6,29,0
IAD,3,30,18,3,UA,FLL,0,3,30,0
EWR,3,29,12,2,EV,MCI,0,6,30,0
LAX,3,17,23,4,AA,BDL,0,0,29,0
ATL,3,17,19,4,FL,LAX,0,5,29,0
AUS,3,5,8,6,WN,LAS,0,6,29,0
ANC,3,24,20,4,UA,ORD,1,8,29,0
LAS,3,10,10,4,DL,ATL,0,0,29,0
LAX,3,9,16,3,UA,DEN,0,13,29,0
MSP,3,15,10,2,9E,IND,0,10,29,0
ATL,3,29,19,2,DL,MCI,0,3,30,0
SLC,3,25,11,5,OO,SJC,0,0,30,0
LAX,3,29,11,2,AA,LAS,0,8,29,0
PDX,3,19,10,6,AS,DFW,0,0,29,0
PDX,3,18,15,5,AA,DFW,0,6,30,0
AUS,3,20,16,7,WN,DAL,0,10,29,0
ATL,3,31,17,4,WN,ORF,0,9,29,0
LAX,3,12,18,6,AS,SEA,0,10,29,0
SJC,3,3,15,4,WN,DEN,1,23,29,0
PDX,3,11,6,5,WN,MDW,1,3,30,0
MIA,3,2,12,3,AA,EWR,0,10,30,0
CLE,3,21,6,1,AA,DFW,1,15,29,0
BWI,3,13,10,7,WN,MSY,0,10,30,0
ORD,3,25,12,5,OO,MKE,0,10,30,0
SDF,3,6,19,7,EV,ORD,1,7,29,0
OKC,3,31,8,4,WN,MDW,0,14,29,0
OKC,3,10,13,4,AA,DFW,0,18,29,0
EWR,3,1,7,2,DL,ATL,0,5,30,0
MIA,3,18,19,5,AA,JFK,0,9,29,0
PHX,3,4,13,5,US,SFO,1,6,29,0
DAL,3,17,10,4,WN,MSY,0,3,30,0
DCA,3,9,14,3,DL,ATL,0,15,30,0
TPA,3,20,19,7,WN,CMH,0,6,29,0
ORD,3,27,10,7,MQ,CLT,0,10,30,0
BWI,3,14,7,1,WN,MDW,0,7,30,0
IAH,3,26,12,6,UA,MCO,0,13,30,0
PHX,3,13,20,7,US,SNA,0,7,29,0
MSP,3,20,11,7,DL,LAX,0,11,29,0
LAS,3,14,9,1,DL,DTW,1,5,30,0
LAX,3,3,12,4,WN,LAS,1,15,29,0
MCO,3,4,18,5,B6,DCA,1,11,30,0
OKC,3,18,18,5,F9,DEN,0,16,30,0
ATL,3,16,10,3,FL,LAS,0,0,30,0
MIA,3,14,14,1,AA,MCO,0,10,29,0
PHL,3,16,10,3,US,SFO,1,5,30,0
CLE,3,6,21,7,EV,MSP,0,16,29,0
BOS,3,15,12,2,WN,MDW,0,7,30,0
BOS,3,14,12,1,WN,BWI,1,7,30,0
SFO,3,13,16,7,VX,LAX,0,18,30,0
PHL,3,11,7,5,DL,ATL,0,16,29,0
ORD,3,21,9,1,OO,MKE,0,11,29,0
MCO,3,21,17,1,B6,BUF,0,6,29,0
AUS,3,4,12,5,AA,DFW,0,16,29,0
MCO,3,12,19,6,WN,PHL,1,8,30,0
AUS,3,1,7,2,AA,DFW,0,0,29,0
BWI,3,31,16,4,FL,MCO,0,7,29,0
DCA,3,7,11,1,US,TPA,1,17,29,0
SAN,3,22,22,2,UA,IAD,0,3,29,0
MIA,3,10,14,4,AA,DFW,0,7,29,0
IAH,3,4,21,5,UA,PHX,0,7,29,0
SAN,3,1,7,2,F9,DEN,0,6,29,0
ORD,3,31,18,4,AA,SNA,1,20,29,0
PHL,3,20,20,7,US,PBI,0,3,30,0
PHL,3,10,6,4,UA,SFO,0,17,29,0
EWR,3,6,17,7,UA,SFO,1,9,30,0
ATL,3,24,18,4,WN,ORF,1,6,30,0
LGA,3,3,17,4,F9,DEN,0,8,30,0
MEM,3,20,18,7,FL,MDW,0,3,30,0
ATL,3,14,20,1,DL,MEM,0,10,30,0
DTW,3,15,6,2,AA,MIA,0,0,30,0
TPA,3,6,10,7,FL,BWI,0,6,29,0
ORD,3,5,15,6,AA,STL,0,10,29,0
ATL,3,7,20,1,DL,MEM,0,8,29,0
TPA,3,5,6,6,FL,ATL,0,3,30,0
BWI,3,3,12,4,WN,PVD,0,0,30,0
ATL,3,26,19,6,DL,EWR,0,0,30,0
JFK,3,17,19,4,9E,ORD,1,14,29,0
SFO,3,17,23,4,UA,ORD,0,17,30,0
DCA,3,9,6,3,AA,DFW,0,9,30,0
SFO,3,21,8,1,UA,PHL,0,0,30,0
SFO,3,28,13,1,DL,SLC,0,18,29,0
PHX,3,12,19,6,WN,LAX,0,9,29,0
LAX,3,3,9,4,AA,JFK,0,6,29,0
ATL,3,14,15,1,US,CLT,0,9,30,0
SFO,3,25,6,5,UA,EWR,0,3,30,0
PHX,3,1,13,2,AA,DFW,0,0,29,0
PHX,3,11,14,5,WN,PHL,1,3,29,0
CLT,3,17,7,4,US,SAN,0,3,29,0
PHL,3,30,16,3,DL,ATL,0,3,30,0
AUS,3,17,15,4,YV,IAD,1,6,30,0
PHL,3,28,6,1,FL,ATL,0,3,30,0
CLT,3,12,20,6,US,PHL,0,5,30,0
ATL,3,20,16,7,DL,ORF,0,5,30,0
ORD,3,19,13,6,UA,BUF,0,15,29,0
SEA,3,22,6,2,AS,OAK,0,6,30,0
DTW,3,9,14,3,DL,ATL,0,6,30,0
DTW,3,9,14,3,9E,PVD,0,6,30,0
PHL,3,25,10,5,US,DEN,0,8,30,0
FLL,3,10,8,4,WN,DEN,0,8,29,0
MIA,3,4,18,5,AA,DFW,0,9,30,0
CLE,3,26,13,6,AA,DFW,0,16,29,0
SAN,3,16,11,3,OO,LAX,0,5,30,0
BUR,3,10,20,4,WN,LAS,1,0,29,0
ATL,3,4,15,5,FL,HOU,0,3,30,0
SLC,3,1,10,2,OO,ORD,1,8,29,0
PHX,3,6,7,7,DL,ATL,0,3,30,0
SEA,3,24,15,4,AS,BUR,0,5,29,0
PHX,3,4,6,5,WN,SJC,0,5,29,0
HOU,3,2,12,3,WN,DAL,0,10,29,0
MSY,3,11,13,5,WN,MDW,0,10,30,0
ATL,3,7,15,1,FL,HOU,0,8,29,0
SLC,3,13,20,7,WN,PHX,0,3,29,0
ATL,3,17,12,4,DL,BWI,0,7,29,0
SFO,3,10,6,4,UA,PDX,0,3,29,0
MIA,3,27,7,7,AA,LAS,0,0,30,0
ORD,3,30,19,3,MQ,BDL,0,3,29,0
JFK,3,28,15,1,DL,ATL,0,14,30,0
CLT,3,7,9,1,US,IND,1,3,29,0
CLT,3,18,17,5,YV,CLE,0,6,29,0
BWI,3,6,20,7,WN,MCO,1,8,29,0
BDL,3,22,10,2,US,CLT,0,13,29,0
STL,3,29,19,2,WN,DAL,1,9,29,0
JFK,3,6,20,7,MQ,CMH,1,13,30,0
STL,3,3,11,4,AA,DCA,0,13,29,0
PHX,3,2,18,3,US,ORD,0,7,29,0
CMH,3,21,15,1,EV,LGA,0,16,29,0
